"date","proposal","who","state"
"
1121103
","

性別平等工作法第二十條之一及第二十一條條文修正草案

","
林昶佐等
","
 1121103   一讀(委員會待審)
"
"
1121103
","

道路交通安全基本法草案

","
林昶佐等
","
 1121201   三讀
"
"
1121103
","

政黨法第七條條文修正草案

","
黃秀芳等
","
 1121103   一讀(委員會待審)
"
"
1121103
","

兒童及少年福利與權益保障法第七十七條之一條文修正草案

","
黃秀芳等
","
 1121103   一讀(委員會待審)
"
"
1121103
","

動物保護法第二十二條之四條文修正草案

","
黃秀芳等
","
 1121103   一讀(委員會待審)
"
"
1121103
","

性別平等工作法第十五條條文修正草案

","
黃秀芳等
","
 1121103   一讀(委員會待審)
"
"
1121103
","

家庭暴力防治法第五十條及第五十九條條文修正草案

","
黃秀芳等
","
 1121103   一讀(委員會待審)
"
"
1121103
","

運動產業發展條例增訂第二十四條之一條文草案

","
沈發惠
","
 1121215   三讀
"
"
1121103
","

廢止內政部營建署組織條例

","
沈發惠
","
 1121103   一讀(委員會待審)
"
"
1121103
","

廢止行政院環境保護署組織條例

","
沈發惠
","
 1121103   一讀(委員會待審)
"
"
1121103
","

廢止行政院環境保護署毒物及化學物質局組織法

","
沈發惠
","
 1121103   一讀(委員會待審)
"
"
1121103
","

廢止行政院環境保護署環境檢驗所組織條例

","
沈發惠
","
 1121103   一讀(委員會待審)
"
"
1121103
","

廢止交通部觀光局組織條例

","
沈發惠等
","
 1121103   一讀(委員會待審)
"
"
1121103
","

廢止交通部中央氣象局組織條例

","
沈發惠等
","
 1121103   一讀(委員會待審)
"
"
1121103
","

廢止交通部公路總局組織法

","
沈發惠等
","
 1121103   一讀(委員會待審)
"
"
1121103
","

廢止交通部運輸研究所組織條例

","
沈發惠等
","
 1121103   一讀(委員會待審)
"
"
1121103
","

廢止行政院農業委員會組織條例

","
沈發惠等
","
 1121103   一讀(委員會待審)
"
"
1121103
","

廢止行政院農業委員會漁業署組織條例

","
沈發惠等
","
 1121103   一讀(委員會待審)
"
"
1121103
","

廢止行政院農業委員會農糧署組織條例

","
沈發惠等
","
 1121103   一讀(委員會待審)
"
"
1121103
","

廢止行政院農業委員會動植物防疫檢疫局組織條例

","
沈發惠等
","
 1121103   一讀(委員會待審)
"
"
1121103
","

廢止行政院農業委員會農業金融局組織條例

","
沈發惠等
","
 1121103   一讀(委員會待審)
"
"
1121103
","

農村再生條例第二條、第七條及第十五條條文修正草案

","
郭國文等
","
 1121103   一讀(委員會待審)
"
"
1121103
","

道路交通安全基本法草案

","
郭國文
","
 1121201   三讀
"
"
1121103
","

外國專業人才延攬及僱用法第十四條條文修正草案

","
羅美玲等
","
 1121103   一讀(委員會待審)
"
"
1121103
","

新住民權益保障法草案

","
羅美玲等
","
 1121103   一讀(委員會待審)
"
"
1121103
","

中央廣播電臺設置條例第四條條文修正草案

","
羅美玲
","
 1121103   一讀(委員會待審)
"
"
1121103
","

住宅法部分條文修正草案

","
莊瑞雄等
","
 1121121   三讀
"
"
1121103
","

外國專業人才延攬及僱用法第十二條條文修正草案

","
邱志偉等
","
 1121103   一讀(委員會待審)
"
"
1121103
","

國防產業發展條例第十條及第十九條條文修正草案

","
邱志偉等
","
 1121211   委員會審議中
"
"
1121103
","

水利法部分條文修正草案

","
楊瓊瓔
","
 1121103   一讀(委員會待審)
"
"
1121103
","

社會秩序維護法第七十二條條文修正草案

","
台灣民眾黨黨團等
","
 1121103   一讀(委員會待審)
"
"
1121103
","

證券投資信託及顧問法部分條文修正草案

","
台灣民眾黨黨團等
","
 1121103   一讀(委員會待審)
"
"
1121103
","

住宅法部分條文修正草案

","
時代力量黨團等
","
 1121121   三讀
"
"
1121027
","

環境影響評估法第十六條之二條文修正草案

","
陳椒華
","
 1121027   一讀(委員會待審)
"
"
1121027
","

海洋保育法草案

","
陳椒華
","
 1121027   一讀(委員會待審)
"
"
1121027
","

外國專業人才延攬及僱用法第十四條條文修正草案

","
邱志偉等
","
 1121027   一讀(委員會待審)
"
"
1121027
","

國防法第二十二條條文修正草案

","
邱志偉等
","
 1121027   一讀(委員會待審)
"
"
1121027
","

長期照顧服務法第三條及第十四條之一條文修正草案

","
邱志偉等
","
 1121027   一讀(委員會待審)
"
"
1121027
","

國民年金法第十三條及第二十八條條文修正草案

","
賴惠員
","
 1121027   一讀(委員會待審)
"
"
1121027
","

道路交通安全基本法草案

","
賴惠員等
","
 1121201   三讀
"
"
1121027
","

國防法第二十二條條文修正草案

","
賴惠員等
","
 1121027   一讀(委員會待審)
"
"
1121027
","

保安處分執行法刪除第八十條條文草案

","
賴惠員
","
 1121027   一讀(委員會待審)
"
"
1121027
","

能源管理法第七條條文修正草案

","
楊瓊瓔
","
 1121027   一讀(委員會待審)
"
"
1121027
","

公司法第二百三十五條之一條文修正草案

","
楊瓊瓔
","
 1121027   一讀(委員會待審)
"
"
1121027
","

國籍法部分條文修正草案

","
楊瓊瓔
","
 1121027   一讀(委員會待審)
"
"
1121027
","

消防法第四十三條及第四十三條之一條文修正草案

","
楊瓊瓔
","
 1121027   一讀(委員會待審)
"
"
1121027
","

審計人員任用條例修正草案

","
江永昌
","
 1121114   三讀
"
"
1121027
","

資恐防制法第四條條文修正草案

","
江永昌
","
 1121027   一讀(委員會待審)
"
"
1121027
","

電信管理法第九條之一及第七十五條條文修正草案

","
江永昌等
","
 1121027   一讀(委員會待審)
"
"
1121027
","

貨物稅條例第十二條條文修正草案

","
江永昌等
","
 1121027   一讀(委員會待審)
"
"
1121027
","

虛擬資產管理條例草案

","
江永昌等
","
 1121027   一讀(委員會待審)
"
"
1121027
","

老年農民福利津貼暫行條例第四條條文修正草案

","
陳秀寳等
","
 1121120   委員會審議中
"
"
1121027
","

中央廣播電臺設置條例部分條文修正草案

","
陳秀寳等
","
 1121027   一讀(委員會待審)
"
"
1121027
","

學校法人及其所屬私立學校教職員退休撫卹離職資遣條例第八條條文修正草案

","
陳秀寳等
","
 1121027   一讀(委員會待審)
"
"
1121027
","

國家語言研究發展中心設置條例草案

","
陳秀寳等
","
 1121027   一讀(委員會待審)
"
"
1121027
","

中華民國刑法第七十七條條文修正草案

","
陳秀寳等
","
 1121027   一讀(委員會待審)
"
"
1121027
","

運動產業發展條例增訂第二十四條之一條文草案

","
陳秀寳等
","
 1121215   三讀
"
"
1121027
","

文化資產保存法第四十一條及第九十九條條文修正草案

","
陳靜敏
","
 1121027   一讀(委員會待審)
"
"
1121027
","

國民年金法第五十四條之一及第五十五條條文修正草案

","
何欣純等
","
 1121027   一讀(委員會待審)
"
"
1121027
","

文化資產保存法部分條文修正草案

","
沈發惠等
","
 1121027   一讀(委員會待審)
"
"
1121027
","

森林法部分條文修正草案

","
沈發惠等
","
 1121027   一讀(委員會待審)
"
"
1121027
","

道路交通安全基本法草案

","
陳培瑜等
","
 1121201   三讀
"
"
1121027
","

水利法部分條文修正草案

","
蔡易餘等
","
 1121110   三讀
"
"
1121027
","

道路交通安全基本法草案

","
賴瑞隆等
","
 1121201   三讀
"
"
1121027
","

立法委員行為法第十條條文修正草案

","
賴瑞隆等
","
 1121027   一讀(委員會待審)
"
"
1121027
","

道路交通安全基本法草案

","
陳素月等
","
 1121201   三讀
"
"
1121027
","

民法部分條文修正草案

","
陳素月
","
 1121027   一讀(委員會待審)
"
"
1121027
","

資通安全管理法部分條文修正草案

","
陳素月等
","
 1121027   一讀(委員會待審)
"
"
1121027
","

房屋稅條例部分條文修正草案

","
吳秉叡等
","
 1121219   三讀
"
"
1121027
","

廢止印花稅法

","
羅明才等
","
 1121027   一讀(委員會待審)
"
"
1121027
","

所得稅法第十五條條文修正草案

","
羅明才等
","
 1121027   一讀(委員會待審)
"
"
1121027
","

文化資產保存法第四十一條及第九十九條條文修正草案

","
張育美
","
 1121027   一讀(委員會待審)
"
"
1121027
","

文化資產保存法第四十一條及第九十九條條文修正草案

","
時代力量黨團等
","
 1121027   一讀(委員會待審)
"
"
1121027
","

性別平等工作法第九條條文修正草案

","
時代力量黨團等
","
 1121027   一讀(委員會待審)
"
"
1121020
","

運動產業發展條例增訂第二十四條之一條文草案

","
林宜瑾等
","
 1121215   三讀
"
"
1121020
","

房屋稅條例部分條文修正草案

","
江永昌
","
 1121219   三讀
"
"
1121020
","

平均地權條例第八十一條之三條文修正草案

","
江永昌
","
 1121020   一讀(委員會待審)
"
"
1121020
","

最低工資法草案

","
賴瑞隆等
","
 1121212   三讀
"
"
1121020
","

國民體育法部分條文修正草案

","
陳培瑜等
","
 1121020   一讀(委員會待審)
"
"
1121020
","

運動產業發展條例增訂部分條文草案

","
陳培瑜等
","
 1121020   一讀(委員會待審)
"
"
1121020
","

學生輔導法部分條文修正草案

","
陳培瑜等
","
 1121020   一讀(委員會待審)
"
"
1121020
","

國籍法增訂第六條之一條文草案

","
陳培瑜等
","
 1121020   一讀(委員會待審)
"
"
1121020
","

道路交通安全基本法草案

","
吳思瑤
","
 1121201   三讀
"
"
1121020
","

運動產業發展條例增訂第二十四條之一條文草案

","
吳思瑤等
","
 1121215   三讀
"
"
1121020
","

洗錢防制法第五條條文修正草案

","
陳歐珀等
","
 1121020   一讀(委員會待審)
"
"
1121020
","

政黨法第七條條文修正草案

","
林昶佐等
","
 1121020   一讀(委員會待審)
"
"
1121020
","

電影法第三條、第十四條及第十五條條文修正草案

","
林昶佐等
","
 1121020   一讀(委員會待審)
"
"
1121020
","

房屋稅條例部分條文修正草案

","
林昶佐
","
 1121219   三讀
"
"
1121020
","

國家安全法第七條條文修正草案

","
林靜儀等
","
 1121020   一讀(委員會待審)
"
"
1121020
","

噪音管制法第二十六條及第二十八條條文修正草案

","
莊競程
","
 1121020   一讀(委員會待審)
"
"
1121020
","

營養及健康飲食促進法草案

","
莊競程
","
 1121215   三讀
"
"
1121020
","

中高齡者及高齡者就業促進法第一條條文修正草案

","
吳玉琴等
","
 1121020   一讀(委員會待審)
"
"
1121020
","

就業保險法第十一條條文修正草案

","
吳玉琴等
","
 1121020   一讀(委員會待審)
"
"
1121020
","

勞動事件法部分條文修正草案

","
吳玉琴等
","
 1121205   三讀
"
"
1121020
","

公教人員保險法第十條條文修正草案

","
吳玉琴等
","
 1121127   委員會審竣
"
"
1121020
","

高級中等學校建教合作實施及建教生權益保障法第二十七條條文修正草案

","
吳玉琴等
","
 1121020   一讀(委員會待審)
"
"
1121020
","

幼兒教育及照顧法部分條文修正草案

","
吳玉琴等
","
 1121020   一讀(委員會待審)
"
"
1121020
","

教保服務人員條例部分條文修正草案

","
吳玉琴等
","
 1121020   一讀(委員會待審)
"
"
1121020
","

教師法第十四條、第十五條及第二十條條文修正草案

","
吳玉琴等
","
 1121020   一讀(委員會待審)
"
"
1121020
","

補習及進修教育法第九條條文修正草案

","
吳玉琴等
","
 1121020   一讀(委員會待審)
"
"
1121020
","

道路交通安全基本法草案

","
蔡培慧
","
 1121201   三讀
"
"
1121020
","

道路交通安全基本法草案

","
李昆澤等
","
 1121201   三讀
"
"
1121020
","

道路交通安全基本法草案

","
陳亭妃等
","
 1121201   三讀
"
"
1121020
","

刑事訴訟法部分條文修正草案

","
陳亭妃
","
 1121020   一讀(委員會待審)
"
"
1121020
","

動物保護法部分條文修正草案

","
陳亭妃等
","
 1121020   一讀(委員會待審)
"
"
1121020
","

家庭暴力防治法部分條文修正草案

","
陳靜敏等
","
 1121121   三讀
"
"
1121020
","

海洋保育法草案

","
莊瑞雄等
","
 1121020   一讀(委員會待審)
"
"
1121020
","

工會法第四條及第六條條文修正草案

","
國民黨黨團等
","
 1121020   一讀(委員會待審)
"
"
1121020
","

衛星廣播電視法第五十三條及第五十三條之一條文修正草案

","
國民黨黨團等
","
 1121020   一讀(委員會待審)
"
"
1121020
","

住宅法部分條文修正草案

","
吳玉琴
","
 1121121   三讀
"
"
1121020
","

最低工資法草案

","
劉建國等
","
 1121212   三讀
"
"
1121020
","

都市危險及老舊建築物加速重建條例增訂第五條之一條文草案

","
王美惠等
","
 1121121   三讀
"
"
1121020
","

槍砲彈藥刀械管制條例部分條文修正草案

","
王美惠等
","
 1121218   三讀
"
"
1121020
","

住宅法部分條文修正草案

","
王美惠等
","
 1121121   三讀
"
"
1121020
","

最低工資法草案

","
王美惠等
","
 1121212   三讀
"
"
1121020
","

房屋稅條例部分條文修正草案

","
王美惠等
","
 1121219   三讀
"
